time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2463260786,2,5.124449,-0.9917553,14.556063,2.8177278,0.091259606,0.091259606
2463260791,2,4.1548386,-1.4873337,10.998433,2.8177278,0.091259606,0.091259606
2463260800,2,4.3798842,-1.860813,8.130302,2.8177278,0.091259606,0.091259606
2463260796,2,4.3798842,-1.860813,8.130302,2.942955,0.41807222,0.41807222
2463260805,2,4.3798842,-1.860813,8.130302,3.0015981,0.721672,0.721672
2463260810,2,5.167543,-2.2678099,5.894214,3.0015981,0.721672,0.721672
2463260815,2,5.167543,-2.2678099,5.894214,3.0211458,0.9208139,0.9208139
2463260820,2,5.7732496,-2.5766487,3.8855653,3.0211458,0.9208139,0.9208139
2463260825,2,5.7732496,-2.5766487,3.8855653,2.9936569,1.028326,1.028326
2463260829,2,6.2640395,-2.8926697,2.3820713,2.9936569,1.028326,1.028326
2463260839,2,6.594425,-3.677934,1.4579493,2.9936569,1.028326,1.028326
2463260834,2,6.594425,-3.677934,1.4579493,2.9020271,1.0674214,1.0674214
2463260844,2,6.594425,-3.677934,1.4579493,2.740148,1.0582584,1.0582584
2463260849,2,6.6135783,-4.7073965,1.0724994,2.740148,1.0582584,1.0582584
2463260853,2,6.6135783,-4.7073965,1.0724994,2.53673,1.0167196,1.0167196
2463260858,2,6.125182,-5.8206525,0.57692087,2.53673,1.0167196,1.0167196
2463260863,2,6.125182,-5.8206525,0.57692087,2.3443077,0.9849547,0.9849547
2463260868,2,5.605663,-6.701681,0.35666382,2.3443077,0.9849547,0.9849547
2463260877,2,5.790008,-7.3265405,0.32793462,2.3443077,0.9849547,0.9849547
2463260873,2,5.790008,-7.3265405,0.32793462,2.239239,0.99106336,0.99106336
2463260882,2,5.790008,-7.3265405,0.32793462,2.247791,0.97457004,0.97457004
2463260887,2,6.5010557,-7.537222,0.12683035,2.247791,0.97457004,0.97457004
2463260897,2,7.33899,-6.9841847,-1.2497765,2.247791,0.97457004,0.97457004
2463260892,2,7.33899,-6.9841847,-1.2497765,2.3815703,0.87927514,0.87927514
2463260906,2,7.212103,-6.2372255,-3.3422186,2.3815703,0.87927514,0.87927514
2463260902,2,7.212103,-6.2372255,-3.3422186,2.5813231,0.68440926,0.68440926
2463260911,2,7.212103,-6.2372255,-3.3422186,2.7199895,0.4632762,0.4632762
2463260916,2,6.718919,-5.5980015,-5.6405535,2.7199895,0.4632762,0.4632762
2463260921,2,6.718919,-5.5980015,-5.6405535,2.6381335,0.28795806,0.28795806
2463260926,2,5.847467,-4.642756,-7.661173,2.6381335,0.28795806,0.28795806
2463260930,2,5.847467,-4.642756,-7.661173,2.16227,0.19144142,0.19144142
2463260935,2,5.1938777,-3.723422,-8.750488,2.16227,0.19144142,0.19144142
2463260940,2,5.1938777,-3.723422,-8.750488,1.2447512,0.19388488,0.19388488
2463260945,2,5.512293,-3.4600708,-7.88143,1.2447512,0.19388488,0.19388488
